,model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
3693,BMW,190627.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,94.0
3694,BMW,43586.0,85.0,diesel,white,subcompact,False,False,False,False,True,True,True,111.0
3695,BMW,164134.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,101.0
3696,Citroën,106956.0,100.0,diesel,grey,subcompact,False,False,False,False,False,False,True,109.0
3697,Citroën,351046.0,90.0,diesel,grey,subcompact,False,False,False,False,False,False,True,55.0
3698,BMW,95873.0,85.0,diesel,blue,subcompact,False,False,False,False,True,True,True,102.0
3699,BMW,223646.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,72.0
3700,Volkswagen,75801.0,70.0,diesel,black,subcompact,False,False,False,False,False,False,True,124.0
3701,BMW,146359.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,89.0
3702,Citroën,270291.0,90.0,diesel,grey,subcompact,False,False,False,False,False,False,True,57.0
3703,BMW,134364.0,85.0,diesel,grey,subcompact,True,False,False,False,False,False,True,84.0
3704,Citroën,82374.0,105.0,diesel,blue,subcompact,True,True,True,False,True,False,True,111.0
3705,Volkswagen,25703.0,70.0,diesel,grey,subcompact,False,True,False,False,False,False,True,91.0
3706,BMW,128856.0,85.0,diesel,grey,subcompact,True,False,False,False,False,False,True,62.0
3707,BMW,114439.0,85.0,diesel,silver,subcompact,False,True,True,False,False,False,True,99.0
3708,BMW,46036.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,109.0
3709,BMW,173110.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,94.0
3710,BMW,144607.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,91.0
3711,BMW,20297.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,130.0
3712,Citroën,44586.0,105.0,diesel,blue,subcompact,False,False,False,False,True,False,True,114.0
3713,Peugeot,145215.0,85.0,diesel,silver,subcompact,False,False,False,False,False,False,True,50.0
3714,BMW,108038.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,99.0
3715,BMW,137773.0,85.0,diesel,black,subcompact,True,True,False,False,True,False,True,104.0
3716,Citroën,181781.0,100.0,diesel,grey,subcompact,True,True,True,False,False,True,True,97.0
3717,BMW,149302.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,96.0
3718,BMW,156180.0,85.0,diesel,blue,subcompact,True,False,False,False,False,True,True,94.0
3719,Citroën,170287.0,105.0,diesel,silver,subcompact,False,False,False,False,False,False,True,75.0
3720,BMW,116214.0,85.0,diesel,blue,subcompact,False,False,False,False,False,False,True,93.0
3721,Citroën,54093.0,110.0,diesel,black,subcompact,False,True,False,False,False,True,True,128.0
3722,BMW,214982.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,78.0
3723,Citroën,186916.0,100.0,diesel,grey,subcompact,False,False,False,False,False,False,True,63.0
3724,BMW,106143.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,100.0
3725,Citroën,119724.0,100.0,diesel,grey,subcompact,False,True,False,False,False,False,True,99.0
3726,BMW,122215.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,93.0
3727,BMW,76461.0,85.0,diesel,blue,subcompact,True,True,True,False,False,False,True,125.0
3728,BMW,126423.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,99.0
3729,BMW,131518.0,85.0,diesel,black,subcompact,False,False,False,False,False,False,True,87.0
3730,Volkswagen,52198.0,75.0,petrol,black,subcompact,False,False,False,False,True,True,True,120.0
3731,BMW,60126.0,85.0,diesel,silver,subcompact,False,False,False,False,False,False,True,109.0
3733,BMW,48627.0,85.0,diesel,blue,subcompact,False,True,False,False,False,False,True,98.0
3734,BMW,135855.0,85.0,diesel,grey,subcompact,True,True,False,False,True,True,True,100.0
3735,Peugeot,121721.0,135.0,diesel,blue,subcompact,True,True,True,False,True,False,True,120.0
3736,Peugeot,155752.0,135.0,diesel,silver,subcompact,True,False,False,False,False,False,True,106.0
3737,Citroën,169560.0,125.0,petrol,grey,subcompact,False,True,False,False,False,True,True,101.0
3738,BMW,132937.0,85.0,diesel,black,subcompact,False,True,False,False,False,False,True,96.0
3739,Citroën,243080.0,110.0,diesel,grey,subcompact,False,False,True,False,False,True,True,33.0
3740,Volkswagen,93921.0,70.0,diesel,white,subcompact,False,False,True,False,True,False,True,106.0
3741,Mitsubishi,14052.0,160.0,diesel,grey,suv,True,True,True,False,False,False,True,217.0
3742,BMW,130399.0,100.0,diesel,brown,suv,True,True,True,False,True,False,True,135.0
3743,Nissan,54157.0,105.0,diesel,white,suv,True,True,False,False,False,False,True,114.0
3744,Nissan,121114.0,135.0,diesel,grey,suv,False,False,False,False,False,False,False,114.0
3745,BMW,118846.0,135.0,diesel,black,suv,False,True,False,False,False,False,True,137.0
3746,Nissan,167417.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,60.0
3747,Nissan,61354.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,130.0
3748,Nissan,93308.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,118.0
3749,Nissan,191906.0,105.0,diesel,silver,suv,False,False,False,True,False,False,True,97.0
3750,Nissan,129815.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,105.0
3751,Nissan,63020.0,110.0,diesel,blue,suv,False,False,False,False,False,False,False,147.0
3752,Nissan,52560.0,85.0,diesel,black,suv,False,False,False,False,False,False,True,110.0
3753,Nissan,140814.0,105.0,diesel,black,suv,False,False,False,False,False,False,False,124.0
3754,Nissan,102499.0,100.0,diesel,white,suv,True,True,False,False,False,True,True,109.0
3755,BMW,73086.0,135.0,diesel,black,suv,False,False,False,False,False,False,False,132.0
3756,BMW,49518.0,140.0,diesel,silver,suv,False,False,False,False,False,False,False,163.0
3757,BMW,92385.0,135.0,diesel,silver,suv,False,True,False,False,False,False,True,142.0
3758,Nissan,170847.0,135.0,diesel,blue,suv,False,False,False,False,False,False,True,104.0
3759,Nissan,84133.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,109.0
3760,BMW,88233.0,135.0,diesel,silver,suv,False,False,False,False,False,False,False,128.0
3761,Mitsubishi,84803.0,160.0,diesel,white,suv,False,False,False,False,False,False,False,195.0
3762,Nissan,155509.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,110.0
3763,Nissan,34767.0,135.0,diesel,orange,suv,False,False,False,False,False,False,False,118.0
3764,Nissan,127454.0,120.0,diesel,white,suv,False,False,False,False,False,False,False,74.0
3766,Mitsubishi,72677.0,180.0,diesel,grey,suv,False,False,False,False,False,False,False,155.0
3767,BMW,132344.0,135.0,diesel,silver,suv,False,False,False,False,False,False,False,135.0
3768,BMW,89016.0,105.0,diesel,silver,suv,False,False,False,False,False,False,False,134.0
3769,Nissan,82658.0,105.0,diesel,black,suv,False,False,False,False,False,False,False,127.0
3770,Nissan,62663.0,85.0,diesel,white,suv,False,False,True,False,False,False,True,109.0
3771,BMW,104005.0,110.0,diesel,white,suv,False,False,False,False,False,False,False,124.0
3772,BMW,75065.0,140.0,diesel,white,suv,False,False,False,False,False,False,False,144.0
3773,Nissan,55307.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,99.0
3774,Mitsubishi,165461.0,190.0,diesel,grey,suv,False,False,False,False,False,False,False,175.0
3775,BMW,183815.0,140.0,diesel,black,suv,False,False,False,False,False,False,False,135.0
3776,Nissan,71894.0,105.0,diesel,grey,suv,False,False,False,False,False,False,False,111.0
3777,Nissan,146673.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,28.0
3778,BMW,141768.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,128.0
3779,Nissan,68086.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,115.0
3780,SEAT,111237.0,190.0,diesel,silver,suv,False,False,False,False,False,False,False,162.0
3781,Nissan,78420.0,105.0,diesel,blue,suv,False,False,False,False,False,False,False,133.0
3782,BMW,67967.0,135.0,diesel,grey,suv,False,False,False,False,False,False,False,135.0
3783,Nissan,129631.0,85.0,diesel,blue,suv,False,False,False,False,False,False,False,114.0
3784,Nissan,82051.0,100.0,diesel,black,suv,True,True,True,False,False,False,True,124.0
3785,Mitsubishi,96038.0,190.0,diesel,grey,suv,False,False,False,False,False,False,False,207.0
3786,BMW,167323.0,105.0,diesel,grey,suv,False,True,False,False,False,False,True,124.0
3787,BMW,57435.0,135.0,diesel,silver,suv,False,False,False,False,False,False,False,163.0
3788,BMW,97364.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,139.0
3789,Subaru,83999.0,180.0,diesel,white,suv,False,False,False,False,False,False,False,188.0
3790,BMW,50098.0,105.0,diesel,grey,suv,False,False,False,False,False,False,False,120.0
3791,Nissan,101815.0,105.0,diesel,grey,suv,False,False,False,False,False,False,False,96.0
3792,Nissan,113479.0,105.0,diesel,white,suv,False,True,False,False,False,False,True,111.0
3793,Nissan,113649.0,105.0,diesel,white,suv,False,True,False,False,False,False,True,111.0
3794,Nissan,153960.0,135.0,diesel,grey,suv,False,False,False,False,False,False,False,120.0
3795,BMW,98151.0,135.0,diesel,silver,suv,False,False,False,False,False,False,False,130.0
3796,BMW,110669.0,140.0,diesel,white,suv,False,False,False,False,False,False,False,28.0
3797,Nissan,161836.0,105.0,diesel,blue,suv,False,True,False,False,False,False,True,126.0
3798,BMW,110602.0,140.0,diesel,white,suv,False,False,False,False,False,False,False,28.0
3799,Nissan,116283.0,105.0,diesel,red,suv,False,False,False,False,True,False,True,114.0
3800,Nissan,113533.0,105.0,diesel,white,suv,False,True,False,False,False,False,True,114.0
3801,Nissan,153646.0,105.0,diesel,black,suv,False,False,False,False,False,False,False,28.0
3802,BMW,99160.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,133.0
3803,Nissan,89625.0,105.0,diesel,grey,suv,False,True,False,False,False,False,False,106.0
3804,Nissan,124980.0,105.0,diesel,white,suv,False,False,False,False,False,False,True,119.0
3805,Nissan,44052.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,123.0
3806,Nissan,88662.0,105.0,diesel,black,suv,False,True,False,False,False,False,False,106.0
3807,BMW,26636.0,110.0,diesel,white,suv,False,False,False,False,False,False,False,166.0
3808,BMW,25831.0,110.0,diesel,white,suv,False,False,False,False,False,False,False,176.0
3809,Nissan,58956.0,105.0,diesel,white,suv,False,False,False,False,False,False,False,131.0
3810,Nissan,162683.0,85.0,diesel,white,suv,False,False,False,False,False,False,False,77.0
3811,BMW,136416.0,135.0,diesel,black,suv,False,True,False,True,False,False,True,131.0
3812,BMW,142332.0,230.0,diesel,white,suv,True,True,False,True,True,True,True,166.0
3813,BMW,181874.0,190.0,diesel,black,suv,True,True,True,True,True,True,True,147.0
3814,BMW,95391.0,135.0,diesel,white,suv,True,True,False,True,True,True,True,166.0
3815,Nissan,104165.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,110.0
3816,Nissan,143737.0,135.0,petrol,black,suv,False,False,False,False,False,False,False,118.0
3817,Nissan,83119.0,85.0,diesel,grey,suv,False,True,False,False,False,False,True,24.0
3818,Nissan,161610.0,100.0,diesel,blue,suv,True,False,True,False,False,True,True,109.0
3819,BMW,131429.0,135.0,diesel,silver,suv,True,True,False,True,True,False,True,130.0
3820,BMW,75605.0,110.0,diesel,black,suv,False,True,False,False,False,False,True,155.0
3821,Mitsubishi,148062.0,155.0,diesel,silver,suv,True,True,True,True,True,False,True,195.0
3822,Mitsubishi,223269.0,210.0,diesel,grey,suv,True,True,False,False,True,True,True,114.0
3823,Nissan,54754.0,85.0,diesel,white,suv,False,True,False,False,True,False,True,117.0
3824,Mitsubishi,45872.0,190.0,diesel,brown,suv,True,True,True,True,False,False,True,209.0
3825,BMW,115723.0,100.0,diesel,black,suv,False,True,False,False,False,False,True,126.0
3826,Nissan,145781.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,101.0
3827,BMW,167966.0,120.0,diesel,grey,suv,True,True,False,True,False,True,True,122.0
3828,BMW,82906.0,135.0,diesel,silver,suv,False,True,True,True,True,False,True,139.0
3829,Suzuki,39725.0,280.0,diesel,black,suv,False,True,False,True,True,True,True,254.0
3830,Nissan,150476.0,105.0,diesel,white,suv,False,False,False,False,False,False,True,61.0
3831,Nissan,150863.0,105.0,diesel,white,suv,False,False,False,False,False,False,True,70.0
3832,Nissan,47959.0,100.0,diesel,black,suv,False,False,False,False,False,False,True,119.0
3833,Nissan,143161.0,85.0,diesel,grey,suv,False,True,False,False,False,False,True,107.0
3834,BMW,99058.0,140.0,diesel,black,suv,True,True,False,True,True,False,True,160.0
3835,BMW,107211.0,135.0,diesel,brown,suv,True,True,False,True,True,False,True,133.0
3836,Nissan,162933.0,105.0,diesel,brown,suv,True,True,False,False,True,False,True,113.0
3837,Nissan,104402.0,105.0,diesel,grey,suv,False,True,False,False,False,False,True,110.0
3838,Subaru,130967.0,155.0,diesel,black,suv,True,True,False,True,True,False,True,147.0
3839,BMW,121243.0,135.0,diesel,white,suv,False,True,False,True,True,False,True,136.0
3840,Nissan,119327.0,120.0,diesel,grey,suv,True,False,False,False,False,False,True,104.0
3841,BMW,146333.0,135.0,diesel,black,suv,False,True,False,False,True,False,True,144.0
3842,Nissan,100343.0,130.0,diesel,grey,suv,True,False,False,True,True,False,True,118.0
3843,BMW,153385.0,140.0,diesel,white,suv,True,True,False,True,True,False,True,153.0
3844,Subaru,91572.0,180.0,diesel,blue,suv,True,True,True,True,True,False,True,182.0
3845,Mitsubishi,111036.0,180.0,diesel,black,suv,False,True,False,True,False,False,True,144.0
3846,BMW,107625.0,140.0,diesel,white,suv,False,False,True,False,False,False,True,155.0
3847,Nissan,135073.0,105.0,diesel,black,suv,False,False,False,False,False,False,True,79.0
3848,Mitsubishi,205709.0,155.0,diesel,brown,suv,True,True,False,True,True,False,True,139.0
3849,BMW,128384.0,135.0,diesel,blue,suv,False,False,False,False,False,False,False,130.0
3850,Mitsubishi,252518.0,155.0,diesel,grey,suv,True,True,True,True,True,False,True,108.0
3851,Nissan,134659.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,88.0
3852,BMW,61969.0,135.0,diesel,black,suv,False,False,False,False,False,False,False,158.0
3853,Mitsubishi,86514.0,190.0,diesel,black,suv,True,True,True,True,False,False,True,207.0
3854,Nissan,97107.0,100.0,diesel,black,suv,True,False,False,False,False,False,True,100.0
3855,BMW,158076.0,135.0,diesel,white,suv,False,False,False,True,False,False,True,122.0
3856,Toyota,219372.0,155.0,diesel,black,suv,True,True,True,True,True,True,True,141.0
3857,BMW,155927.0,105.0,diesel,brown,suv,False,True,False,False,True,False,True,128.0
3858,Nissan,131443.0,105.0,diesel,brown,suv,False,False,False,False,False,False,False,93.0
3859,Subaru,116679.0,180.0,diesel,black,suv,True,True,True,True,True,True,True,182.0
3860,BMW,91272.0,135.0,diesel,silver,suv,True,True,True,True,True,False,True,140.0
3861,BMW,184949.0,140.0,diesel,white,suv,True,True,False,True,True,True,True,149.0
3862,Mitsubishi,122759.0,190.0,diesel,silver,suv,True,True,True,True,True,False,True,182.0
3863,Nissan,128397.0,100.0,diesel,grey,suv,True,True,False,True,False,False,True,108.0
3864,Mitsubishi,119245.0,225.0,diesel,black,suv,True,True,True,True,True,True,True,162.0
3865,Nissan,87798.0,85.0,diesel,blue,suv,False,True,False,False,False,False,True,132.0
3866,BMW,240375.0,120.0,diesel,black,suv,True,True,False,True,True,False,True,127.0
3867,BMW,216248.0,160.0,diesel,black,suv,False,False,False,False,False,False,True,75.0
3868,Nissan,124463.0,105.0,diesel,black,suv,False,True,False,False,True,False,True,111.0
3869,Toyota,163188.0,225.0,diesel,silver,suv,True,True,True,True,True,False,True,171.0
3870,BMW,25982.0,190.0,diesel,red,suv,False,False,False,True,True,True,True,165.0
3871,BMW,136107.0,135.0,diesel,white,suv,True,True,False,True,True,True,True,145.0
3872,BMW,160044.0,210.0,diesel,silver,suv,True,True,True,False,True,True,True,111.0
3873,BMW,77851.0,135.0,diesel,white,suv,False,False,False,False,False,False,False,126.0
3874,BMW,71015.0,190.0,diesel,black,suv,True,True,True,False,False,True,False,164.0
3875,Nissan,90482.0,135.0,diesel,black,suv,False,True,False,True,True,True,True,126.0
3876,BMW,179888.0,120.0,diesel,black,suv,True,False,True,True,True,False,True,131.0
3877,Nissan,112563.0,100.0,diesel,beige,suv,False,True,False,True,False,False,True,102.0
3878,Mitsubishi,114150.0,190.0,diesel,grey,suv,True,True,True,True,True,True,True,204.0
3879,Nissan,119493.0,85.0,diesel,grey,suv,False,True,False,False,False,False,True,107.0
3880,Nissan,170742.0,135.0,diesel,blue,suv,False,False,False,False,False,False,True,28.0
3881,Mitsubishi,272231.0,155.0,diesel,grey,suv,False,True,True,True,True,False,True,133.0
3882,Mitsubishi,134306.0,160.0,diesel,black,suv,False,True,False,False,False,False,True,184.0
3883,Mitsubishi,126147.0,173.0,diesel,black,suv,True,True,True,True,True,True,True,133.0
3884,BMW,44553.0,135.0,diesel,black,suv,True,True,False,False,False,False,False,110.0
3885,Nissan,90792.0,105.0,diesel,blue,suv,False,False,False,True,False,False,True,114.0
3886,BMW,97370.0,120.0,diesel,black,suv,False,True,False,True,False,False,True,120.0
3887,BMW,175661.0,110.0,diesel,black,suv,True,True,False,True,True,True,True,82.0
